,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,error,durationOpen,durationMeasured,method
5526,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,2.0,-18.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5527,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,17.0,-20.53,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5528,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,0.1,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5529,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,0.4,-7.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5530,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,0.6,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5531,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,0.8,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5532,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,1.0,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5533,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,1.2,-10.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5534,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,1.4,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5535,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,1.6,-14.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5536,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,1.8,-15.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5537,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,2.0,-16.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5538,1980-07-25 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,17.0,-20.977,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5539,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,0.2,-2.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5540,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,0.4,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5541,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,0.6,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5542,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,0.8,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5543,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,1.0,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5544,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,1.2,-14.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5545,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,1.4,-15.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5546,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,1.6,-16.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5547,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,1.8,-17.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5548,1981-07-28 00:00:00,3008.0,64.84980138888888,-44.653237499999996,2708.0,2.0,-17.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5549,1981-07-01 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,9.0,-18.408,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5550,1980-07-01 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2522.0,17.0,-20.353,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5551,1980-07-01 00:00:00,3007.0,65.01414194444445,-44.64321638888889,2622.0,17.0,-20.977,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5552,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.2,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5553,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.4,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5554,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.6,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5555,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.8,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5556,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.0,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5557,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.2,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5558,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.4,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5559,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.6,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5560,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.8,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5561,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,2.0,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5562,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,11.0,-12.95,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5563,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,15.0,-12.48,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5564,1980-06-23 00:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,24.0,-12.31,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5565,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.1,-2.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5566,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.2,-2.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5567,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.3,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5568,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.4,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5569,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.5,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5570,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.6,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5571,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.7,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5572,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.8,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5573,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,0.9,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5574,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.0,-9.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5575,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.1,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5576,1981-06-18 12:00:00,1001.0,65.38763444444444,-47.67298666666667,2029.0,1.2,-10.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
