4000, 200, -0.31, 1.25, 0.18, 2.09
4000, 200, 0.03, 1.32, 0.15, 1.95
4000, 200, -0.27, 1.36, 0.05, 1.91
4000, 200, -0.08, 1.31, 0.13, 2.06
4000, 200, -0.08, 1.31, 0.19, 2.09
4000, 200, 0.04, 1.32, 0.09, 1.97
4000, 200, -0.39, 1.36, 0.19, 2.17
4000, 200, -0.08, 1.38, 0.13, 2.02
5000, 200, -0.08, 1.45, 0.08, 1.95
5000, 200, 0.06, 1.48, 0.09, 2.04
5000, 200, 0.01, 1.63, 0.15, 2.08
5000, 200, -0.26, 1.32, 0.14, 1.96
5000, 200, -0.22, 1.38, 0.17, 2.04
5000, 200, -0.03, 1.31, 0.12, 1.96
5000, 200, -0.08, 1.44, 0.13, 1.95
5000, 200, 0.04, 1.42, 0.14, 2.14
5000, 200, -0.16, 1.37, 0.15, 2.04
5000, 200, -0.12, 1.40, 0.13, 1.94
100, 250, 0.11, 1.03, 0.08, 0.73
100, 250, -0.25, 0.99, -0.26, 0.80
100, 250, -0.03, 1.15, -0.03, 0.74
100, 250, 0.03, 1.04, -0.04, 0.77
100, 250, 0.21, 1.06, 0.00, 0.71
100, 250, 0.14, 1.11, 0.17, 0.73
100, 250, 0.11, 1.13, -0.04, 0.72
100, 250, 0.32, 1.19, 0.27, 0.83
100, 250, 0.14, 1.10, -0.17, 0.78
100, 250, 0.22, 1.25, 0.12, 0.79
500, 250, -0.21, 1.24, 0.04, 1.08
500, 250, -0.17, 1.11, -0.02, 1.05
500, 250, -0.00, 1.21, 0.07, 1.11
500, 250, -0.19, 1.12, -0.04, 1.12
500, 250, -0.03, 1.24, 0.05, 1.14
500, 250, -0.16, 1.17, 0.04, 1.10
500, 250, -0.09, 1.20, 0.05, 1.14
500, 250, -0.14, 1.10, 0.06, 1.08
500, 250, -0.12, 1.30, 0.07, 1.19
500, 250, -0.21, 1.09, -0.01, 1.07
1000, 250, -0.21, 1.23, 0.01, 1.39
1000, 250, -0.15, 1.15, 0.05, 1.23
1000, 250, -0.27, 1.24, -0.00, 1.30
1000, 250, -0.22, 1.22, 0.02, 1.33
1000, 250, -0.32, 1.27, -0.01, 1.26
1000, 250, -0.27, 1.21, -0.04, 1.30
1000, 250, -0.11, 1.21, 0.00, 1.33
1000, 250, -0.25, 1.26, 0.01, 1.29
1000, 250, -0.25, 1.21, 0.02, 1.34
1000, 250, -0.18, 1.32, 0.02, 1.44
2000, 250, -0.23, 1.33, 0.01, 1.65
2000, 250, -0.34, 1.38, 0.03, 1.61
2000, 250, -0.33, 1.42, 0.01, 1.59
2000, 250, -0.29, 1.24, 0.03, 1.56
2000, 250, -0.21, 1.42, 0.07, 1.72
2000, 250, -0.19, 1.37, -0.02, 1.61
2000, 250, -0.27, 1.39, 0.01, 1.58
2000, 250, -0.34, 1.41, 0.03, 1.67
2000, 250, -0.27, 1.29, 0.02, 1.59
2000, 250, -0.22, 1.50, 0.02, 1.59
3000, 250, -0.21, 1.39, 0.03, 1.74
3000, 250, -0.39, 1.32, 0.03, 1.67
3000, 250, -0.30, 1.35, 0.01, 1.59
3000, 250, -0.18, 1.35, 0.01, 1.74
3000, 250, -0.19, 1.26, -0.01, 1.61
3000, 250, -0.23, 1.35, 0.01, 1.68
3000, 250, -0.28, 1.44, 0.03, 1.73
3000, 250, -0.13, 1.28, 0.01, 1.60
3000, 250, -0.13, 1.29, 0.01, 1.61
3000, 250, -0.36, 1.27, -0.03, 1.63
4000, 250, -0.04, 1.42, 0.14, 1.98
4000, 250, -0.29, 1.45, 0.10, 1.89
4000, 250, -0.10, 1.28, 0.09, 1.89
4000, 250, -0.22, 1.39, 0.09, 1.98
4000, 250, -0.03, 1.33, 0.04, 1.83
4000, 250, -0.16, 1.39, 0.08, 1.82
4000, 250, -0.23, 1.35, 0.07, 1.76
4000, 250, -0.29, 1.34, 0.02, 1.76
4000, 250, -0.31, 1.35, 0.10, 1.91
4000, 250, -0.16, 1.39, 0.06, 1.83
5000, 250, -0.23, 1.43, 0.04, 1.84
5000, 250, -0.26, 1.27, 0.07, 1.79
5000, 250, -0.14, 1.39, 0.06, 1.93
5000, 250, -0.09, 1.31, 0.09, 1.84
5000, 250, -0.10, 1.43, 0.08, 1.98
5000, 250, -0.09, 1.32, 0.06, 1.84
5000, 250, 0.07, 1.44, 0.10, 1.93
5000, 250, 0.01, 1.52, 0.07, 1.92
