date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note
2003-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.959250578465724,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.718179120556485,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.4308744235042,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-06-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.13572432990874,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-07-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.187238402379844,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-08-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.2688015193378,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.583764360239623,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.79571399205978,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.948694326092472,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2003-12-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-32.02788849594371,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-01-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.87734475753589,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-02-29 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.744218435572613,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.501608838249712,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.340083549187565,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-30.99521121369859,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-06-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-30.812262469124462,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-07-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-30.84187966808049,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-08-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.023062814534,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.382980866730204,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.60755651697874,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.867232794458392,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2004-12-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.96393907420782,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-01-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.681854428280115,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-02-28 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.38820700538513,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.26466853443841,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.28252342890513,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.07404724401961,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.41697067224145,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.78737028337085,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2005-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-32.06920791063337,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2006-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.428809834630908,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2006-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.788603971737384,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2006-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-32.06821988608231,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2006-12-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.825926210759253,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-01-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.750157183201,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-02-28 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.5592094338806,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.623491680122967,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.396298250485085,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.10279635537307,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-06-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-30.855491748029,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-07-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-30.935999847031816,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-08-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.174733819261725,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.564979212231275,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.82603450435329,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.87391538623564,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2007-12-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.81257907377873,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-01-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.84107685392866,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-02-29 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.606460216921946,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.55128620892185,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.378388520957007,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.208831968655947,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-06-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.02844305451449,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-07-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.06295159972236,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-08-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.214100090499247,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-09-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.422929258460464,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-10-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.8234658918378,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-11-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.879625481326016,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2008-12-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.77134341468229,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-01-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.695170574287207,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-02-28 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.679573131119263,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-03-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.71899412350934,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-04-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.63638907326851,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-05-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.40396780635187,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-06-30 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.262761564958808,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
2009-07-31 00:00:00,NGRIP,75.09975,-42.33256,2950.0,10.0,-31.22504702264956,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure
